epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,242.286,0.80225,1.53626,1.44131,0.74875,0.81667,0.86011,0.37667,1.29184,3.11588,2.0591,0.00065,0.00065,0.00065
